Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2026-04-10,IWM,260.680054,252.407087,251.174765,255.478276,253.075086,242.38829,Yes,0.032776,Yes,0.037843,Yes,0.020361,Yes,0.03005,Yes,0.075465
2026-04-13,IWM,264.441132,253.553187,251.311911,255.521526,253.362442,242.661541,Yes,0.042941,Yes,0.052243,Yes,0.034907,Yes,0.043727,Yes,0.089753
2026-04-14,IWM,268.082489,254.93693,251.490768,255.711696,253.73306,242.935975,Yes,0.051564,Yes,0.065973,Yes,0.048378,Yes,0.056553,Yes,0.103511
2026-04-15,IWM,268.750916,256.252547,251.843607,255.864843,254.103315,243.213404,Yes,0.048774,Yes,0.067134,Yes,0.050363,Yes,0.057644,Yes,0.105
2026-04-16,IWM,269.30957,257.496073,252.131416,256.017214,254.479553,243.492094,Yes,0.045878,Yes,0.068132,Yes,0.05192,Yes,0.058276,Yes,0.10603
2026-04-17,IWM,275.125732,259.175089,252.779074,256.33092,254.95683,243.788877,Yes,0.061544,Yes,0.088404,Yes,0.073322,Yes,0.079107,Yes,0.128541
2026-04-20,IWM,276.692017,260.843367,253.673797,256.769364,255.385355,244.078548,Yes,0.060759,Yes,0.090739,Yes,0.07759,Yes,0.083429,Yes,0.133619
2026-04-21,IWM,273.858765,262.082929,254.383455,256.968104,255.742868,244.343908,Yes,0.044932,Yes,0.076559,Yes,0.065731,Yes,0.070836,Yes,0.120792
2026-04-22,IWM,275.824066,263.391609,255.167254,257.169104,256.068126,244.635672,Yes,0.047201,Yes,0.080954,Yes,0.07254,Yes,0.077151,Yes,0.127489
2026-04-23,IWM,274.866333,264.48444,255.936058,257.365289,256.362268,244.915126,Yes,0.039253,Yes,0.073965,Yes,0.068001,Yes,0.072179,Yes,0.122292
2026-04-24,IWM,275.993652,265.580555,256.923021,257.60812,256.653292,245.188339,Yes,0.039209,Yes,0.074227,Yes,0.07137,Yes,0.075356,Yes,0.125639
2026-04-27,IWM,276.482513,266.618837,257.9535,257.968481,256.98027,245.458306,Yes,0.036995,Yes,0.071831,Yes,0.071769,Yes,0.07589,Yes,0.126393
2026-04-28,IWM,273.260162,267.251344,258.799222,258.196278,257.279492,245.727502,Yes,0.022484,Yes,0.055877,Yes,0.058343,Yes,0.062114,Yes,0.112045
2026-04-29,IWM,271.434479,267.649738,259.531812,258.385968,257.51619,245.980196,Yes,0.014141,Yes,0.045862,Yes,0.0505,Yes,0.054048,Yes,0.103481
2026-04-30,IWM,277.310547,268.569815,260.594286,258.674259,257.789912,246.283895,Yes,0.032545,Yes,0.064147,Yes,0.072045,Yes,0.075723,Yes,0.125979
2026-05-01,IWM,278.617432,269.526731,261.646783,258.976537,258.087124,246.583242,Yes,0.033728,Yes,0.064861,Yes,0.07584,Yes,0.079548,Yes,0.129912
2026-05-04,IWM,277.220764,270.259496,262.83263,259.250683,258.369377,246.861255,Yes,0.025758,Yes,0.054743,Yes,0.069315,Yes,0.072963,Yes,0.122982
2026-05-05,IWM,281.889648,271.367129,264.000187,259.700265,258.693159,247.170481,Yes,0.038776,Yes,0.067763,Yes,0.085442,Yes,0.089668,Yes,0.140466
2026-05-06,IWM,286.119568,272.772124,265.264513,260.177881,259.025294,247.50531,Yes,0.048933,Yes,0.07862,Yes,0.099708,Yes,0.104601,Yes,0.156014
2026-05-07,IWM,281.590363,273.611956,266.276773,260.540017,259.282462,247.808387,Yes,0.02916,Yes,0.05751,Yes,0.080795,Yes,0.086037,Yes,0.136323
2026-05-08,IWM,283.49585,274.553279,267.498202,260.912179,259.597888,248.104117,Yes,0.032571,Yes,0.059805,Yes,0.086557,Yes,0.092058,Yes,0.142649
2026-05-11,IWM,284.653046,275.515162,268.902528,261.398705,259.943944,248.421123,Yes,0.033167,Yes,0.058573,Yes,0.088961,Yes,0.095056,Yes,0.145849
2026-05-12,IWM,281.899628,276.123206,270.331131,261.782362,260.274296,248.720254,Yes,0.02092,Yes,0.042794,Yes,0.076847,Yes,0.083087,Yes,0.1334
2026-05-13,IWM,281.99939,276.682843,271.484056,262.259035,260.632135,249.02117,Yes,0.019215,Yes,0.038733,Yes,0.07527,Yes,0.081982,Yes,0.132431
2026-05-14,IWM,283.775177,277.358303,272.644298,262.721032,260.993093,249.338042,Yes,0.023136,Yes,0.040826,Yes,0.080139,Yes,0.08729,Yes,0.138114
2026-05-15,IWM,276.941406,277.318599,273.519217,263.145941,261.265,249.626336,No,-0.00136,Yes,0.012512,Yes,0.052425,Yes,0.060002,Yes,0.109424
2026-05-18,IWM,275.315277,277.127806,274.30435,263.655239,261.492861,249.917239,No,-0.00654,Yes,0.003685,Yes,0.044225,Yes,0.05286,Yes,0.101626
2026-05-19,IWM,272.352325,276.672998,274.972428,264.050905,261.70603,250.215447,No,-0.015617,No,-0.009529,Yes,0.031439,Yes,0.04068,Yes,0.088471
2026-05-20,IWM,279.206024,276.914239,275.617561,264.588824,261.981462,250.524121,Yes,0.008276,Yes,0.01302,Yes,0.055245,Yes,0.065747,Yes,0.114488
2026-05-21,IWM,281.819794,277.381435,276.300271,265.189176,262.295879,250.840321,Yes,0.016001,Yes,0.019977,Yes,0.062712,Yes,0.074435,Yes,0.123503
2026-05-22,IWM,284.443573,278.054019,277.092388,265.950352,262.651869,251.171076,Yes,0.02298,Yes,0.02653,Yes,0.069536,Yes,0.082968,Yes,0.132469
2026-05-26,IWM,289.820801,279.174665,277.938377,266.835405,263.080055,251.532279,Yes,0.038134,Yes,0.042752,Yes,0.086141,Yes,0.101645,Yes,0.152221
2026-05-27,IWM,289.681122,280.17528,278.658331,267.671257,263.525467,251.890408,Yes,0.033928,Yes,0.039557,Yes,0.082227,Yes,0.099253,Yes,0.150028
2026-05-28,IWM,291.337189,281.238319,279.411207,268.508866,263.961348,252.257066,Yes,0.035909,Yes,0.042683,Yes,0.085019,Yes,0.103712,Yes,0.154922
2026-05-29,IWM,289.740967,282.048095,280.092254,269.394958,264.341931,252.583378,Yes,0.027275,Yes,0.034448,Yes,0.075525,Yes,0.096084,Yes,0.14711
2026-06-01,IWM,288.294434,282.642984,280.53121,270.219997,264.674687,252.880635,Yes,0.019995,Yes,0.027673,Yes,0.066888,Yes,0.089241,Yes,0.140042
2026-06-02,IWM,290.968048,283.435848,281.007078,271.206451,265.040154,253.206006,Yes,0.026575,Yes,0.035447,Yes,0.072866,Yes,0.097826,Yes,0.149136
2026-06-03,IWM,286.987518,283.774102,281.444703,272.008942,265.338032,253.516968,Yes,0.011324,Yes,0.019694,Yes,0.055066,Yes,0.081592,Yes,0.132025
2026-06-04,IWM,291.31723,284.492495,281.961142,272.871491,265.659688,253.84547,Yes,0.023989,Yes,0.033182,Yes,0.067599,Yes,0.09658,Yes,0.147616
2026-06-05,IWM,280.981781,284.158141,282.16499,273.466675,265.865342,254.130956,No,-0.011178,No,-0.004193,Yes,0.027481,Yes,0.056858,Yes,0.105657
2026-06-08,IWM,283.435944,284.089361,282.413067,274.198335,266.097032,254.432671,No,-0.0023,Yes,0.003622,Yes,0.03369,Yes,0.06516,Yes,0.113992
2026-06-09,IWM,284.343781,284.113591,282.675109,275.034745,266.319476,254.736155,Yes,0.00081,Yes,0.005903,Yes,0.033847,Yes,0.067679,Yes,0.116229
2026-06-10,IWM,281.380829,283.853328,282.945798,275.881531,266.489186,254.980979,No,-0.00871,No,-0.005531,Yes,0.019934,Yes,0.055881,Yes,0.103537
2026-06-11,IWM,289.721008,284.412155,283.555349,276.727718,266.739809,255.279726,Yes,0.018666,Yes,0.021744,Yes,0.046953,Yes,0.086156,Yes,0.134916
2026-06-12,IWM,292.255005,285.159093,284.053497,277.59346,267.04744,255.581643,Yes,0.024884,Yes,0.028873,Yes,0.052817,Yes,0.094394,Yes,0.14349
2026-06-15,IWM,294.640015,286.062038,284.587583,278.472384,267.327038,255.88727,Yes,0.029986,Yes,0.035323,Yes,0.058058,Yes,0.102171,Yes,0.151445
2026-06-16,IWM,292.079987,286.635176,285.082891,279.278758,267.561118,256.178711,Yes,0.018996,Yes,0.024544,Yes,0.045837,Yes,0.091638,Yes,0.140142
2026-06-17,IWM,289.880005,286.944207,285.349236,280.030158,267.822791,256.464349,Yes,0.010231,Yes,0.015878,Yes,0.035174,Yes,0.082357,Yes,0.130294
2026-06-18,IWM,295.589996,287.767616,285.664917,280.744917,268.14983,256.784821,Yes,0.027183,Yes,0.034744,Yes,0.052877,Yes,0.102331,Yes,0.151119
2026-06-22,IWM,298.179993,288.759271,286.217905,281.481747,268.4953,257.119381,Yes,0.032625,Yes,0.041794,Yes,0.059323,Yes,0.110559,Yes,0.159695
2026-06-23,IWM,295.320007,289.384103,286.612043,282.174546,268.826411,257.425191,Yes,0.020512,Yes,0.030382,Yes,0.046586,Yes,0.098553,Yes,0.147207
2026-06-24,IWM,296.690002,290.079903,287.013275,282.819523,269.170525,257.732012,Yes,0.022787,Yes,0.033715,Yes,0.049044,Yes,0.102238,Yes,0.151157
2026-06-25,IWM,298.910004,290.920865,287.580288,283.436074,269.573885,258.047558,Yes,0.027462,Yes,0.039397,Yes,0.054594,Yes,0.108824,Yes,0.158352
2026-06-26,IWM,299.829987,291.769352,288.174641,284.057655,269.961249,258.374631,Yes,0.027627,Yes,0.040445,Yes,0.055525,Yes,0.110641,Yes,0.160447
2026-06-29,IWM,298.970001,292.455128,288.681135,284.650864,270.334039,258.699483,Yes,0.022276,Yes,0.035641,Yes,0.050304,Yes,0.105928,Yes,0.155665
2026-06-30,IWM,300.450012,293.216546,289.464755,285.157349,270.744135,259.01011,Yes,0.024669,Yes,0.03795,Yes,0.053629,Yes,0.109719,Yes,0.159993
2026-07-01,IWM,299.320007,293.797828,290.264913,285.609909,271.189636,259.32726,Yes,0.018796,Yes,0.031196,Yes,0.048003,Yes,0.10373,Yes,0.154217
2026-07-02,IWM,297.579987,294.158034,291.105835,286.084333,271.526219,259.630712,Yes,0.011633,Yes,0.02224,Yes,0.040183,Yes,0.095953,Yes,0.146166
2026-07-06,IWM,298.899994,294.609649,291.762301,286.545852,271.857478,259.942715,Yes,0.014563,Yes,0.024464,Yes,0.043114,Yes,0.099473,Yes,0.149869
2026-07-07,IWM,296.190002,294.760159,292.241308,286.972325,272.168807,260.23814,Yes,0.004851,Yes,0.013512,Yes,0.03212,Yes,0.088258,Yes,0.13815
2026-07-08,IWM,293.480011,294.63824,292.542522,287.322053,272.465087,260.490488,No,-0.003931,Yes,0.003205,Yes,0.021432,Yes,0.077129,Yes,0.126644
2026-07-09,IWM,297.23999,294.886026,292.789828,287.737202,272.852842,260.770866,Yes,0.007983,Yes,0.015199,Yes,0.033026,Yes,0.089378,Yes,0.139851
2026-07-10,IWM,295.98999,294.991165,293.000124,288.191799,273.194039,261.037996,Yes,0.003386,Yes,0.010204,Yes,0.027059,Yes,0.083442,Yes,0.133896
2026-07-13,IWM,293.480011,294.847246,293.071552,288.632709,273.509339,261.295307,No,-0.004637,Yes,0.001394,Yes,0.016794,Yes,0.073016,Yes,0.123174
2026-07-14,IWM,294.51001,294.815128,293.23052,288.976699,273.825479,261.568883,No,-0.001035,Yes,0.004363,Yes,0.019148,Yes,0.075539,Yes,0.125937
2026-07-15,IWM,295.769989,294.906067,293.479705,289.31975,274.148143,261.860223,Yes,0.002929,Yes,0.007804,Yes,0.022295,Yes,0.078869,Yes,0.129496
2026-07-16,IWM,295.589996,294.971203,293.63377,289.687134,274.468909,262.14049,Yes,0.002098,Yes,0.006662,Yes,0.020377,Yes,0.076953,Yes,0.127601
2026-07-17,IWM,294.040009,294.882518,293.868853,289.930142,274.815203,262.411618,No,-0.002857,Yes,0.000582,Yes,0.014175,Yes,0.069955,Yes,0.12053
2026-07-20,IWM,292.309998,294.637516,293.901945,290.05395,275.115916,262.672408,No,-0.0079,No,-0.005417,Yes,0.007778,Yes,0.062498,Yes,0.112831
2026-07-21,IWM,296.540009,294.818706,294.420553,290.352943,275.44648,262.951717,Yes,0.005839,Yes,0.007199,Yes,0.021309,Yes,0.076579,Yes,0.127736
2026-07-22,IWM,293.790009,294.720735,294.765688,290.558826,275.735502,263.209684,No,-0.003158,No,-0.00331,Yes,0.011121,Yes,0.065478,Yes,0.116182
2026-07-23,IWM,292.089996,294.470188,295.023895,290.707565,276.053135,263.450169,No,-0.008083,No,-0.009945,Yes,0.004755,Yes,0.058093,Yes,0.108711
2026-07-24,IWM,291.170013,294.155886,295.350201,290.892973,276.337667,263.68119,No,-0.010151,No,-0.014153,Yes,0.000952,Yes,0.053675,Yes,0.10425
2026-07-27,IWM,292.910004,294.03723,295.456501,291.111185,276.68511,263.934062,No,-0.003834,No,-0.008619,Yes,0.006179,Yes,0.05864,Yes,0.109785
2026-07-28,IWM,293.369995,293.973684,295.493668,291.303082,277.012057,264.17653,No,-0.002054,No,-0.007187,Yes,0.007095,Yes,0.059051,Yes,0.110507
2026-07-29,IWM,288.570007,293.459048,295.291334,291.535654,277.340797,264.402888,No,-0.01666,No,-0.022762,No,-0.010172,Yes,0.040489,Yes,0.091403
2026-07-30,IWM,292.589996,293.376281,295.308334,291.881148,277.768194,264.685773,No,-0.00268,No,-0.009205,Yes,0.002429,Yes,0.05336,Yes,0.105424
2026-07-31,IWM,291.200012,293.169018,295.352335,292.258102,278.154504,264.928854,No,-0.006716,No,-0.014059,No,-0.00362,Yes,0.0469,Yes,0.099163
2026-08-03,IWM,296.220001,293.459588,295.373335,292.598381,278.593603,265.179716,Yes,0.009406,Yes,0.002866,Yes,0.012377,Yes,0.063269,Yes,0.117054
2026-08-04,IWM,301.709991,294.24534,295.491001,292.996185,279.092681,265.445969,Yes,0.025369,Yes,0.021046,Yes,0.02974,Yes,0.081039,Yes,0.136615
2026-08-05,IWM,299.769989,294.771497,295.639334,293.302714,279.626533,265.728674,Yes,0.016957,Yes,0.013972,Yes,0.02205,Yes,0.072037,Yes,0.128106
2026-08-06,IWM,298.25,295.102783,295.691334,293.471298,280.153351,266.011968,Yes,0.010665,Yes,0.008653,Yes,0.016283,Yes,0.064596,Yes,0.12119
2026-08-07,IWM,301.559998,295.717756,295.779667,293.708875,280.690066,266.28824,Yes,0.019756,Yes,0.019543,Yes,0.026731,Yes,0.074352,Yes,0.132457
2026-08-10,IWM,299.980011,296.123685,295.784668,293.881732,281.195299,266.562418,Yes,0.013023,Yes,0.014184,Yes,0.020751,Yes,0.066803,Yes,0.125365
2026-08-11,IWM,300.98999,296.587143,295.852001,294.106712,281.750835,266.859759,Yes,0.014845,Yes,0.017367,Yes,0.023404,Yes,0.068284,Yes,0.127896
2026-08-12,IWM,302.709991,297.170271,295.927334,294.395023,282.30751,267.150416,Yes,0.018642,Yes,0.02292,Yes,0.028244,Yes,0.07227,Yes,0.133107
2026-08-13,IWM,303.5,297.773103,296.066667,294.645662,282.926056,267.430085,Yes,0.019232,Yes,0.025107,Yes,0.030051,Yes,0.072718,Yes,0.134876
2026-08-14,IWM,305.089996,298.46995,296.317,295.007712,283.508327,267.713387,Yes,0.02218,Yes,0.029607,Yes,0.034176,Yes,0.076124,Yes,0.139614
2026-08-17,IWM,304.059998,299.002335,296.489,295.262567,284.067029,267.998188,Yes,0.016915,Yes,0.025536,Yes,0.029795,Yes,0.070381,Yes,0.13456
2026-08-18,IWM,300.230011,299.119257,296.623667,295.647532,284.557103,268.27436,Yes,0.003713,Yes,0.012158,Yes,0.0155,Yes,0.055078,Yes,0.119116
2026-08-19,IWM,301.720001,299.366947,296.898334,296.013213,285.105774,268.567858,Yes,0.00786,Yes,0.01624,Yes,0.019279,Yes,0.058274,Yes,0.12344
2026-08-20,IWM,297.670013,299.205334,296.912668,296.279738,285.657241,268.834258,No,-0.005131,Yes,0.002551,Yes,0.004692,Yes,0.042053,Yes,0.107262
2026-08-21,IWM,299.959991,299.277206,297.045001,296.651321,286.266426,269.116028,Yes,0.002281,Yes,0.009813,Yes,0.011153,Yes,0.047835,Yes,0.114612
2026-08-24,IWM,297.970001,299.15271,297.194668,296.816301,286.772009,269.408889,No,-0.003954,Yes,0.002609,Yes,0.003887,Yes,0.039048,Yes,0.106014
2026-08-25,IWM,299.230011,299.160072,297.352001,296.955801,287.27463,269.690781,Yes,0.000234,Yes,0.006316,Yes,0.007658,Yes,0.041617,Yes,0.10953
2025-02-26,KBE,54.261059,,,,,,,,,,,,,,,
2025-02-27,KBE,54.366985,,,,,,,,,,,,,,,
2025-02-28,KBE,55.204735,,,,,,,,,,,,,,,
2025-03-03,KBE,54.54995,,,,,,,,,,,,,,,
2025-03-04,KBE,52.52779,,,,,,,,,,,,,,,
2025-03-05,KBE,52.52779,,,,,,,,,,,,,,,
2025-03-06,KBE,51.718925,,,,,,,,,,,,,,,
2025-03-07,KBE,51.747822,,,,,,,,,,,,,,,
2025-03-10,KBE,49.754547,,,,,,,,,,,,,,,
2025-03-11,KBE,49.379009,,,,,,,,,,,,,,,
2025-03-12,KBE,49.889362,,,,,,,,,,,,,,,
2025-03-13,KBE,49.388641,,,,,,,,,,,,,,,
2025-03-14,KBE,50.804146,,,,,,,,,,,,,,,
2025-03-17,KBE,51.189316,,,,,,,,,,,,,,,
2025-03-18,KBE,51.131538,,,,,,,,,,,,,,,
2025-03-19,KBE,51.680416,,,,,,,,,,,,,,,
2025-03-20,KBE,51.410793,,,,,,,,,,,,,,,
2025-03-21,KBE,51.314503,,,,,,,,,,,,,,,
2025-03-24,KBE,52.688694,,,,,,,,,,,,,,,
2025-03-25,KBE,52.611107,51.985481,,,,,Yes,0.012035,,,,,,,,
2025-03-26,KBE,52.407452,52.025669,,,,,Yes,0.007338,,,,,,,,
2025-03-27,KBE,51.99044,52.022314,,,,,No,-0.000613,,,,,,,,
2025-03-28,KBE,50.933369,51.918605,,,,,No,-0.018977,,,,,,,,
2025-03-31,KBE,51.360077,51.865411,,,,,No,-0.009743,,,,,,,,
2025-04-01,KBE,51.137024,51.796041,,,,,No,-0.012723,,,,,,,,
2025-04-02,KBE,51.90316,51.806243,,,,,Yes,0.001871,,,,,,,,
2025-04-03,KBE,47.151188,51.362904,,,,,No,-0.081999,,,,,,,,
2025-04-04,KBE,45.172817,50.773372,,,,,No,-0.110305,,,,,,,,
2025-04-07,KBE,44.978863,50.221514,,,,,No,-0.104391,,,,,,,,
2025-04-08,KBE,44.46487,49.673262,50.988213,,,,No,-0.104853,No,-0.127938,,,,,,
2025-04-09,KBE,47.723358,49.487557,50.77029,,,,No,-0.035649,No,-0.060014,,,,,,
2025-04-10,KBE,44.910973,49.051692,50.455089,,,,No,-0.084415,No,-0.109882,,,,,,
2025-04-11,KBE,45.056442,48.671192,50.116813,,,,No,-0.074269,No,-0.100972,,,,,,
2025-04-14,KBE,45.832275,48.400819,49.826224,,,,No,-0.053068,No,-0.080158,,,,,,
2025-04-15,KBE,46.462639,48.21623,49.624052,,,,No,-0.036369,No,-0.063707,,,,,,
2025-04-16,KBE,46.32687,48.036291,49.417355,,,,No,-0.035586,No,-0.062538,,,,,,
2025-04-17,KBE,46.637199,47.903045,49.247964,,,,No,-0.026425,No,-0.053013,,,,,,
2025-04-21,KBE,45.987438,47.720606,49.055951,,,,No,-0.036319,No,-0.062551,,,,,,
2025-04-22,KBE,47.480915,47.697778,48.980163,,,,No,-0.004547,No,-0.030609,,,,,,
2025-04-23,KBE,48.353725,47.760249,48.945987,,,,Yes,0.012426,No,-0.0121,,,,,,
2025-04-24,KBE,49.197445,47.897125,48.922923,,,,Yes,0.027148,Yes,0.005611,,,,,,
2025-04-25,KBE,48.780434,47.98125,48.90265,,,,Yes,0.016656,No,-0.002499,,,,,,
2025-04-28,KBE,49.042282,48.0823,48.843921,,,,Yes,0.019965,Yes,0.004061,,,,,,
2025-04-29,KBE,49.488384,48.216213,48.787223,,,,Yes,0.026385,Yes,0.014372,,,,,,
2025-04-30,KBE,49.100471,48.300428,48.719521,,,,Yes,0.016564,Yes,0.007819,,,,,,
2025-05-01,KBE,49.585361,48.422803,48.649686,,,,Yes,0.024008,Yes,0.019233,,,,,,
2025-05-02,KBE,50.797604,48.648974,48.629246,,,,Yes,0.044166,Yes,0.04459,,,,,,
2025-05-05,KBE,50.632732,48.837904,48.60652,,,,Yes,0.036751,Yes,0.041686,,,,,,
2025-05-06,KBE,50.118748,48.959889,48.520855,,,,Yes,0.02367,Yes,0.032932,,,,,,
2025-05-07,KBE,50.312706,49.088729,48.444242,49.829488,,,Yes,0.024934,Yes,0.038569,Yes,0.009697,,,,
2025-05-08,KBE,51.311584,49.300429,48.407713,49.770498,,,Yes,0.040794,Yes,0.059988,Yes,0.030964,,,,
2025-05-09,KBE,51.078835,49.469801,48.377326,49.704735,,,Yes,0.032526,Yes,0.055842,Yes,0.027645,,,,
2025-05-12,KBE,53.29966,49.83455,48.456203,49.666634,,,Yes,0.069532,Yes,0.099955,Yes,0.073148,,,,
2025-05-13,KBE,53.600288,50.193191,48.530876,49.647641,,,Yes,0.06788,Yes,0.104457,Yes,0.079614,,,,
2025-05-14,KBE,53.328758,50.491817,48.603934,49.66366,,,Yes,0.056186,Yes,0.097211,Yes,0.073798,,,,
2025-05-15,KBE,53.425728,50.771237,48.654686,49.681619,,,Yes,0.052283,Yes,0.098059,Yes,0.075362,,,,
2025-05-16,KBE,53.503311,51.031434,48.866424,49.717306,,,Yes,0.048438,Yes,0.094889,Yes,0.076151,,,,
2025-05-19,KBE,53.338451,51.25115,49.138612,49.749119,,,Yes,0.040727,Yes,0.085469,Yes,0.072149,,,,
2025-05-20,KBE,53.134792,51.430545,49.410476,49.816724,,,Yes,0.033137,Yes,0.075375,Yes,0.066606,,,,
2025-05-21,KBE,51.2631,51.414598,49.637084,49.854406,,,No,-0.002947,Yes,0.032758,Yes,0.028256,,,,
2025-05-22,KBE,51.301891,51.403864,49.756368,49.882656,,,No,-0.001984,Yes,0.031062,Yes,0.028451,,,,
2025-05-23,KBE,51.088539,51.373833,49.962287,49.916654,,,No,-0.005553,Yes,0.022542,Yes,0.023477,,,,
2025-05-27,KBE,52.28138,51.460266,50.203118,49.946199,,,Yes,0.015956,Yes,0.041397,Yes,0.046754,,,,
2025-05-28,KBE,51.505543,51.464578,50.392227,49.952523,,,Yes,0.000796,Yes,0.022093,Yes,0.03109,,,,
2025-05-29,KBE,51.941952,51.510042,50.574871,49.968732,,,Yes,0.008385,Yes,0.027031,Yes,0.039489,,,,
2025-05-30,KBE,51.592827,51.517926,50.750403,49.96698,,,Yes,0.001454,Yes,0.016599,Yes,0.032538,,,,
2025-06-02,KBE,51.243702,51.49181,50.903953,49.963638,,,No,-0.004818,Yes,0.006674,Yes,0.02562,,,,
2025-06-03,KBE,51.99044,51.539298,51.104053,49.977157,,,Yes,0.008753,Yes,0.017345,Yes,0.040284,,,,
2025-06-04,KBE,51.408569,51.526848,51.234975,49.951554,,,No,-0.002295,Yes,0.003388,Yes,0.029169,,,,
2025-06-05,KBE,51.340679,51.509118,51.33454,49.926146,,,No,-0.00327,Yes,0.00012,Yes,0.028333,,,,
2025-06-06,KBE,52.475338,51.601139,51.443803,49.927504,,,Yes,0.016941,Yes,0.020052,Yes,0.051031,,,,
2025-06-09,KBE,52.717789,51.707486,51.575048,49.942051,,,Yes,0.019539,Yes,0.022157,Yes,0.055579,,,,
2025-06-10,KBE,53.222076,51.851733,51.714375,49.987825,,,Yes,0.026428,Yes,0.029154,Yes,0.064701,,,,
2025-06-11,KBE,52.756577,51.937909,51.823314,50.015755,,,Yes,0.015762,Yes,0.018009,Yes,0.054799,,,,
2025-06-12,KBE,52.572315,51.998328,51.939043,50.044461,,,Yes,0.011039,Yes,0.012193,Yes,0.050512,,,,
2025-06-13,KBE,51.272793,51.92923,51.99529,50.031853,,,No,-0.012641,No,-0.013895,Yes,0.024803,,,,
2025-06-16,KBE,51.476456,51.886108,52.017919,50.118359,,,No,-0.007895,No,-0.010409,Yes,0.027098,,,,
2025-06-17,KBE,50.807297,51.783364,52.023737,50.231048,,,No,-0.018849,No,-0.023382,Yes,0.011472,,,,
2025-06-18,KBE,51.476456,51.754135,52.068994,50.361,,,No,-0.005365,No,-0.01138,Yes,0.022149,,,,
2025-06-20,KBE,51.796486,51.758168,52.118454,50.507632,,,Yes,0.00074,No,-0.006178,Yes,0.025518,,,,
2025-06-23,KBE,53.003414,51.876763,52.174848,50.613233,,,Yes,0.021718,Yes,0.015881,Yes,0.047224,,,,
2025-06-24,KBE,53.579536,52.038932,52.258205,50.786605,,,Yes,0.029605,Yes,0.025285,Yes,0.054993,,,,
2025-06-25,KBE,53.345184,52.163337,52.259722,50.95238,,,Yes,0.022657,Yes,0.020771,Yes,0.046962,,,,
2025-06-26,KBE,54.468132,52.382841,52.28865,51.125097,,,Yes,0.039809,Yes,0.041682,Yes,0.065389,,,,
2025-06-27,KBE,54.429073,52.577721,52.325328,51.284425,,,Yes,0.035212,Yes,0.040205,Yes,0.061318,,,,
2025-06-30,KBE,54.448601,52.7559,52.359423,51.44686,,,Yes,0.032086,Yes,0.039901,Yes,0.058346,,,,
2025-07-01,KBE,56.020744,53.066837,52.443338,51.634531,,,Yes,0.055664,Yes,0.068215,Yes,0.084947,,,,
2025-07-02,KBE,56.889812,53.43093,52.561716,51.852578,,,Yes,0.064736,Yes,0.082343,Yes,0.097145,,,,
2025-07-03,KBE,57.436634,53.812426,52.705111,52.051693,,,Yes,0.067349,Yes,0.089774,Yes,0.103454,,,,
2025-07-07,KBE,56.694515,54.08691,52.886158,52.218509,,,Yes,0.048211,Yes,0.07201,Yes,0.085717,,,,
2025-07-08,KBE,57.085106,54.372453,53.078932,52.376262,,,Yes,0.04989,Yes,0.075476,Yes,0.089904,,,,
2025-07-09,KBE,57.006989,54.623361,53.276214,52.540793,,,Yes,0.043638,Yes,0.070027,Yes,0.085004,,,,
2025-07-10,KBE,57.378044,54.885712,53.446103,52.707508,,,Yes,0.045409,Yes,0.073568,Yes,0.088612,,,,
2025-07-11,KBE,56.782398,55.066349,53.621998,52.853388,,,Yes,0.031163,Yes,0.058939,Yes,0.074338,,,,
2025-07-14,KBE,57.378044,55.28651,53.803201,53.01894,,,Yes,0.037831,Yes,0.066443,Yes,0.082218,,,,
2025-07-15,KBE,55.581326,55.314588,53.936151,53.138859,,,Yes,0.004822,Yes,0.030502,Yes,0.045964,,,,
2025-07-16,KBE,55.942623,55.374401,54.092782,53.241759,,,Yes,0.010261,Yes,0.034198,Yes,0.050728,,,,
2025-07-17,KBE,56.96793,55.526165,54.258698,53.368463,,,Yes,0.025965,Yes,0.049932,Yes,0.067446,,,,
2025-07-18,KBE,57.065578,55.672776,54.447265,53.5074,,,Yes,0.025018,Yes,0.048089,Yes,0.066499,,,,
2025-07-21,KBE,56.987457,55.797984,54.635491,53.640895,51.735191,,Yes,0.021317,Yes,0.043048,Yes,0.062388,Yes,0.101522,,
2025-07-22,KBE,57.338989,55.944746,54.797613,53.761443,51.765971,,Yes,0.024922,Yes,0.046378,Yes,0.066545,Yes,0.107658,,
2025-07-23,KBE,57.368282,56.080321,54.952629,53.887232,51.795984,,Yes,0.022966,Yes,0.043959,Yes,0.064599,Yes,0.107582,,
2025-07-24,KBE,56.411331,56.111846,55.058937,53.949466,51.80805,,Yes,0.005337,Yes,0.024563,Yes,0.045633,Yes,0.088853,,
2025-07-25,KBE,56.391804,56.138509,55.180112,54.005296,51.826468,,Yes,0.004512,Yes,0.021959,Yes,0.04419,Yes,0.088089,,
2025-07-28,KBE,56.352741,56.158912,55.306126,54.065776,51.864718,,Yes,0.003451,Yes,0.018924,Yes,0.0423,Yes,0.086533,,
2025-07-29,KBE,56.167213,56.159702,55.469273,54.120605,51.901112,,Yes,0.000134,Yes,0.012582,Yes,0.037816,Yes,0.082197,,
