Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2025-12-26,ARKG,29.67,29.978277,29.665,29.9506,28.25785,25.5218,No,-0.010283,Yes,0.000169,No,-0.009369,Yes,0.049974,Yes,0.162536
2025-12-29,ARKG,29.219999,29.906061,29.737667,29.8934,28.31915,25.55775,No,-0.022941,No,-0.017408,No,-0.022527,Yes,0.031811,Yes,0.143293
2025-12-30,ARKG,29.0,29.819769,29.808,29.8534,28.37625,25.589,No,-0.027491,No,-0.027107,No,-0.028586,Yes,0.021981,Yes,0.133299
2025-12-31,ARKG,28.969999,29.738839,29.878,29.7608,28.43215,25.61655,No,-0.025853,No,-0.03039,No,-0.026572,Yes,0.018917,Yes,0.130909
2026-01-02,ARKG,29.18,29.685616,29.955667,29.6912,28.49015,25.6492,No,-0.017032,No,-0.025894,No,-0.017217,Yes,0.024214,Yes,0.137657
2026-01-05,ARKG,29.98,29.713652,30.046333,29.6794,28.54915,25.6836,Yes,0.008964,No,-0.002208,Yes,0.010128,Yes,0.050119,Yes,0.167282
2026-01-06,ARKG,31.5,29.883781,30.189333,29.6818,28.61255,25.7268,Yes,0.054083,Yes,0.043415,Yes,0.061256,Yes,0.100916,Yes,0.224404
2026-01-07,ARKG,32.09,30.093897,30.291667,29.686,28.68265,25.77065,Yes,0.066329,Yes,0.059367,Yes,0.080981,Yes,0.118795,Yes,0.245215
2026-01-08,ARKG,30.91,30.171621,30.309,29.681,28.73935,25.80475,Yes,0.024473,Yes,0.019829,Yes,0.041407,Yes,0.075529,Yes,0.197841
2026-01-09,ARKG,30.549999,30.207657,30.289333,29.683,28.79385,25.84005,Yes,0.011333,Yes,0.008606,Yes,0.029209,Yes,0.06099,Yes,0.182273
2026-01-12,ARKG,31.799999,30.359309,30.320667,29.7196,28.86965,25.8866,Yes,0.047455,Yes,0.04879,Yes,0.070001,Yes,0.101503,Yes,0.228435
2026-01-13,ARKG,31.959999,30.511755,30.346333,29.763,28.94905,25.9352,Yes,0.047465,Yes,0.053175,Yes,0.073816,Yes,0.104009,Yes,0.232302
2026-01-14,ARKG,32.529999,30.703969,30.435667,29.791,29.03145,25.9901,Yes,0.059472,Yes,0.068812,Yes,0.09194,Yes,0.120509,Yes,0.25163
2026-01-15,ARKG,32.060001,30.833115,30.513,29.819,29.09965,26.0466,Yes,0.039791,Yes,0.0507,Yes,0.075153,Yes,0.101732,Yes,0.230871
2026-01-16,ARKG,31.82,30.927104,30.546,29.8654,29.17055,26.1047,Yes,0.028871,Yes,0.041708,Yes,0.065447,Yes,0.090826,Yes,0.218938
2026-01-20,ARKG,31.610001,30.992142,30.536333,29.9028,29.23755,26.1584,Yes,0.019936,Yes,0.03516,Yes,0.057092,Yes,0.081144,Yes,0.208407
2026-01-21,ARKG,32.400002,31.126224,30.585333,29.9836,29.31435,26.2217,Yes,0.040923,Yes,0.059331,Yes,0.080591,Yes,0.105261,Yes,0.235618
2026-01-22,ARKG,34.240002,31.422774,30.687667,30.1078,29.40915,26.2979,Yes,0.089656,Yes,0.115758,Yes,0.137247,Yes,0.164264,Yes,0.302005
2026-01-23,ARKG,32.630001,31.537748,30.746667,30.1902,29.48825,26.36505,Yes,0.034633,Yes,0.061253,Yes,0.080814,Yes,0.106542,Yes,0.237623
2026-01-26,ARKG,32.48,31.627486,30.790333,30.2636,29.56505,26.43575,Yes,0.026955,Yes,0.054877,Yes,0.073236,Yes,0.098594,Yes,0.228639
2026-01-27,ARKG,32.419998,31.702964,30.842667,30.346,29.64065,26.49505,Yes,0.022617,Yes,0.051141,Yes,0.068345,Yes,0.093768,Yes,0.223625
2026-01-28,ARKG,31.48,31.681729,30.885333,30.4348,29.70645,26.55565,No,-0.006367,Yes,0.019254,Yes,0.034342,Yes,0.059703,Yes,0.185435
2026-01-29,ARKG,31.35,31.650136,30.935,30.524,29.76475,26.60725,No,-0.009483,Yes,0.013415,Yes,0.027061,Yes,0.053259,Yes,0.17825
2026-01-30,ARKG,30.43,31.533932,30.963333,30.5952,29.81425,26.65265,No,-0.035008,No,-0.017225,No,-0.0054,Yes,0.020653,Yes,0.141725
2026-02-02,ARKG,30.620001,31.446891,31.014667,30.6706,29.86435,26.69915,No,-0.026295,No,-0.012725,No,-0.00165,Yes,0.025303,Yes,0.146853
2026-02-03,ARKG,30.32,31.339568,31.059,30.7318,29.91975,26.74675,No,-0.032533,No,-0.023793,No,-0.0134,Yes,0.013377,Yes,0.133596
2026-02-04,ARKG,29.18,31.133895,31.044667,30.7712,29.94965,26.7893,No,-0.062758,No,-0.060064,No,-0.051711,No,-0.025698,Yes,0.089241
2026-02-05,ARKG,27.49,30.786857,30.940333,30.7406,29.96855,26.8246,No,-0.107087,No,-0.111516,No,-0.105743,No,-0.082705,Yes,0.024806
2026-02-06,ARKG,28.790001,30.596681,30.895333,30.7086,29.99715,26.86205,No,-0.059048,No,-0.068144,No,-0.062478,No,-0.040242,Yes,0.071772
2026-02-09,ARKG,29.08,30.452235,30.858667,30.6674,30.02245,26.8986,No,-0.045062,No,-0.057639,No,-0.051762,No,-0.031392,Yes,0.081097
2026-02-10,ARKG,29.129999,30.326308,30.840667,30.6328,30.05105,26.932,No,-0.039448,No,-0.055468,No,-0.049059,No,-0.03065,Yes,0.081613
